"TripID","cone_ID","abs_SPL_2000dB","birdID","Sex","Trip_state","WindSp","relDir","abs_SPL_2000dBsc","pointID"
201301.1,0,65.4516190879811,"201301_Interp","F","Travel",7.357957,179.90373,-1.55696331003695,"201301.1.915"
201301.1,0,66.7371843069217,"201301_Interp","F","Travel",7.357957,119.90373,-0.963505151999582,"201301.1.915"
201301.1,0,68.6381403574482,"201301_Interp","F","Travel",7.357957,59.90373,-0.0859628385997931,"201301.1.915"
201301.1,0,67.5866221369362,"201301_Interp","F","Travel",7.357957,0.096269999999997,-0.571377391742439,"201301.1.915"
201301.1,1,65.1708202635464,"201301_Interp","F","Travel",7.479691,31.93051,-1.6865890580526,"201301.1.927"
201301.1,0,65.7276730828907,"201301_Interp","F","Travel",7.479691,91.93051,-1.42952792758867,"201301.1.927"
201301.1,0,67.4041402613164,"201301_Interp","F","Travel",7.479691,151.93051,-0.655616881256455,"201301.1.927"
201301.1,0,67.9563438526586,"201301_Interp","F","Travel",7.479691,148.06949,-0.400701983629074,"201301.1.927"
201301.1,0,65.8782097796046,"201301_Interp","F","Travel",7.479691,88.06949,-1.36003535775819,"201301.1.927"
201301.1,0,65.2084229878823,"201301_Interp","F","Travel",7.479691,28.06949,-1.66923043385152,"201301.1.927"
201301.1,1,65.0770081483842,"201301_Interp","F","Travel",7.681402,52.30374,-1.72989574078289,"201301.1.933"
201301.1,0,65.9055954945667,"201301_Interp","F","Travel",7.681402,112.30374,-1.34739323294142,"201301.1.933"
201301.1,0,68.4960108053435,"201301_Interp","F","Travel",7.681402,172.30374,-0.151574400698708,"201301.1.933"
201301.1,0,67.894753153959,"201301_Interp","F","Travel",7.681402,127.69626,-0.429134226555359,"201301.1.933"
201301.1,0,65.6332022391956,"201301_Interp","F","Travel",7.681402,67.69626,-1.47313870054792,"201301.1.933"
201301.1,0,65.5726978283567,"201301_Interp","F","Travel",7.681402,7.69626,-1.50106947813942,"201301.1.933"
201301.1,1,65.2364840417316,"201301_Interp","F","Travel",7.880516,47.0643,-1.65627655093322,"201301.1.939"
201301.1,0,65.623870799344,"201301_Interp","F","Travel",7.880516,107.0643,-1.47744639262342,"201301.1.939"
201301.1,0,68.3489155332609,"201301_Interp","F","Travel",7.880516,167.0643,-0.219478298486242,"201301.1.939"
201301.1,0,68.3402641282993,"201301_Interp","F","Travel",7.880516,132.9357,-0.223472064634626,"201301.1.939"
201301.1,0,65.990987669157,"201301_Interp","F","Travel",7.880516,72.9357,-1.3079734649697,"201301.1.939"
201301.1,0,65.4979436584659,"201301_Interp","F","Travel",7.880516,12.9357,-1.53557840177502,"201301.1.939"
201301.1,1,65.633827408625,"201301_Interp","F","Travel",8.229917,31.65012,-1.47285010227802,"201301.1.954"
201301.1,0,66.9680794246387,"201301_Interp","F","Travel",8.229917,91.65012,-0.856916556383196,"201301.1.954"
201301.1,0,69.3374639817892,"201301_Interp","F","Travel",8.229917,151.65012,0.236867387248597,"201301.1.954"
201301.1,0,67.9382614715812,"201301_Interp","F","Travel",8.229917,148.34988,-0.409049390986571,"201301.1.954"
201301.1,0,67.2771485956565,"201301_Interp","F","Travel",8.229917,88.34988,-0.714240309207258,"201301.1.954"
201301.1,0,67.2512935319644,"201301_Interp","F","Travel",8.229917,28.34988,-0.726175836280167,"201301.1.954"
201301.1,1,68.1076207621645,"201301_Interp","F","Travel",7.896803,51.11829,-0.330867707820853,"201301.1.1017"
201301.1,0,66.8040189308516,"201301_Interp","F","Travel",7.896803,111.11829,-0.932652144912754,"201301.1.1017"
201301.1,0,66.5062601993701,"201301_Interp","F","Travel",7.896803,171.11829,-1.07010713025389,"201301.1.1017"
201301.1,0,66.3149023268373,"201301_Interp","F","Travel",7.896803,128.88171,-1.15844406476807,"201301.1.1017"
201301.1,0,67.4394890944246,"201301_Interp","F","Travel",7.896803,68.88171,-0.639298725572023,"201301.1.1017"
201301.1,0,69.0764460427078,"201301_Interp","F","Travel",7.896803,8.88171,0.116373130668128,"201301.1.1017"
201301.1,1,66.506247147068,"201301_Interp","F","Travel",7.633116,73.00255,-1.07011315561538,"201301.1.1021"
201301.1,0,66.41997610814,"201301_Interp","F","Travel",7.633116,133.00255,-1.10993863556759,"201301.1.1021"
201301.1,0,67.7028238164083,"201301_Interp","F","Travel",7.633116,166.99745,-0.517734967659755,"201301.1.1021"
201301.1,0,68.9521916685361,"201301_Interp","F","Travel",7.633116,106.99745,0.0590133243062308,"201301.1.1021"
201301.1,0,67.7838091836429,"201301_Interp","F","Travel",7.633116,46.99745,-0.480349523375074,"201301.1.1021"
201301.1,0,66.7184377153056,"201301_Interp","F","Travel",7.633116,13.00255,-0.97215918025584,"201301.1.1021"
201301.1,1,66.979869576588,"201301_Interp","F","Travel",7.756415,50.09541,-0.851473843904884,"201301.1.1029"
201301.1,0,66.0013119279188,"201301_Interp","F","Travel",7.756415,110.09541,-1.30320745582631,"201301.1.1029"
201301.1,0,67.1033700200694,"201301_Interp","F","Travel",7.756415,170.09541,-0.794462076142786,"201301.1.1029"
