"","X.5","ID","step","angle","X.4","X.3","X.2","X.1","X","BirdId","TripID","Ring","Sex","Year","DateTime","DistTrav","WindU","WindV","WindSp","WindDir","SpeedKmH","Flying","Bearing","Dev.wind","Dev.wind2","Wind_sp_f","LoD","Dist_cro_shelf","x","y","State","Longitude","Latitude","Dist_col","max_dist"
"1186",39088,201329.1,0.293314601014099,-0.110052302347727,113710,113710,158872,113835,113835,"201329","201329.1","BS22538","F",2013,2013-03-05 23:42:17,0.2932005,7.425116,-6.518522,9.880459,131.28,1.172802,"No",109.334,21.94599,21.94599,9.164487,"D",175.632,52.87377,-44.79943,"Rest",52.87377,-44.79943,197.945977116681,281.462309461143
"1187",39089,201329.1,0.271665314907266,0.066771050849728,113711,113711,158873,113836,113836,"201329","201329.1","BS22538","F",2013,2013-03-05 23:57:17,0.2715993,7.425116,-6.518522,9.880459,131.28,1.086397,"No",105.3624,25.91758,25.91758,8.88672,"D",175.7862,52.87727,-44.8003,"Rest",52.87727,-44.8003,197.977441627014,281.462309461143
"1188",39090,201329.1,0.229245476363127,-0.092576047582446,113712,113712,158874,113837,113837,"201329","201329.1","BS22538","F",2013,2013-03-06 00:12:17,0.2294524,7.425116,-6.518522,9.880459,131.28,0.9178095,"No",110.6327,20.64728,20.64728,9.245826,"D",175.9444,52.88058,-44.80095,"Rest",52.88058,-44.80095,198.024925991962,281.462309461143
"1189",39091,201329.1,0.212477483370432,-0.00189814160951263,113713,113713,158875,113838,113838,"201329","201329.1","BS22538","F",2013,2013-03-06 00:27:17,0.2122026,8.066465,-6.084019,10.10362,127.0249,0.8488103,"No",110.8741,16.15077,16.15077,9.704862,"D",176.0604,52.88329,-44.80168,"Rest",52.88329,-44.80168,198.044209625749,281.462309461143
"1190",39092,201329.1,0.200881844415844,0.0311268945354565,113714,113714,159012,113839,113839,"201329","201329.1","BS22538","F",2013,2013-03-06 00:42:17,0.2012341,7.011563,-7.090931,9.972128,135.3225,0.8049364,"No",109.2574,26.06509,26.06509,8.957917,"D",176.1676,52.8858,-44.80236,"Rest",52.8858,-44.80236,198.061908029131,281.462309461143
"1191",39093,201329.1,0.185877159351507,-0.132484611582723,113715,113715,159013,113840,113840,"201329","201329.1","BS22538","F",2013,2013-03-06 00:57:17,0.1859075,7.011563,-7.090931,9.972128,135.3225,0.7436301,"No",116.3611,18.96138,18.96138,9.431018,"D",176.2746,52.8882,-44.80295,"Rest",52.8882,-44.80295,198.085070091797,281.462309461143
"1192",39094,201329.1,0.214726112005166,0.187109224035706,113716,113716,159014,113841,113841,"201329","201329.1","BS22538","F",2013,2013-03-06 01:12:17,0.2150627,7.011563,-7.090931,9.972128,135.3225,0.8602508,"No",106.047,29.27545,29.27545,8.698476,"D",176.3521,52.8903,-44.8037,"Rest",52.8903,-44.8037,198.082071209647,281.462309461143
"1193",39095,201329.1,0.189189794632564,-0.40177380067605,113717,113717,159015,113842,113842,"201329","201329.1","BS22538","F",2013,2013-03-06 01:27:17,0.1888743,7.011563,-7.090931,9.972128,135.3225,0.7554973,"No",128.9328,6.389655,6.389655,9.910181,"D",176.4764,52.89291,-44.80423,"Search",52.89291,-44.80423,198.11885640664,281.462309461143
"1194",39096,201329.1,1.21686559321233,-0.328202654992251,113718,113718,159152,113843,113843,"201329","201329.1","BS22538","F",2013,2013-03-06 01:42:17,1.216733,6.870992,-7.571276,10.22422,137.776,4.866931,"No",147.7408,-9.964801,9.964801,10.06998,"D",176.5172,52.89477,-44.8053,"Search",52.89477,-44.8053,198.075890573284,281.462309461143
"1195",39097,201329.1,0.68678811653315,-2.33901194408361,113719,113719,159153,113844,113844,"201329","201329.1","BS22538","F",2013,2013-03-06 01:57:17,0.6869555,6.870992,-7.571276,10.22422,137.776,2.747822,"No",-78.23345,-143.9905,143.9905,-8.270578,"L",176.1863,52.90298,-44.81456,"Search",52.90298,-44.81456,197.435005025654,281.462309461143
"1196",39098,201329.1,11.0545954727055,1.09072741976939,113720,113720,159154,113845,113845,"201329","201329.1","BS22538","F",2013,2013-03-06 02:12:17,11.05476,6.870992,-7.571276,10.22422,137.776,44.21902,"Yes",-140.7332,-81.49079,81.49079,1.512863,"L",175.9464,52.89448,-44.8133,"Search",52.89448,-44.8133,197.265289299997,281.462309461143
"1197",39099,201329.1,12.7033859420627,0.0156871918312299,113721,113721,159155,113846,113846,"201329","201329.1","BS22538","F",2013,2013-03-06 02:27:17,12.70383,7.679493,-7.7545,10.91361,135.2784,50.81532,"Yes",-141.633,-83.08856,83.08856,1.313291,"L",165.1698,52.80591,-44.89028,"Travel",52.80591,-44.89028,186.512538613119,281.462309461143
"1198",39100,201329.1,14.6996991508994,0.0408532514810977,113722,113722,159292,113847,113847,"201329","201329.1","BS22538","F",2013,2013-03-06 02:42:17,14.6995,7.755297,-7.938353,11.09784,135.6683,58.798,"Yes",-143.9747,-80.35699,80.35699,1.858986,"L",152.8904,52.70594,-44.97986,"Travel",52.70594,-44.97986,174.14989699368,281.462309461143
"1199",39101,201329.1,16.0914326346051,0.0177373582940678,113723,113723,159293,113848,113848,"201329","201329.1","BS22538","F",2013,2013-03-06 02:57:17,16.09201,7.755297,-7.938353,11.09784,135.6683,64.36802,"Yes",-144.9887,-79.34297,79.34297,2.05232,"L",138.9723,52.59612,-45.08678,"Travel",52.59612,-45.08678,159.76271510714,281.462309461143
"1200",39102,201329.1,17.8083533825847,0.0178468986985856,113724,113724,159294,113849,113849,"201329","201329.1","BS22538","F",2013,2013-03-06 03:12:17,17.80822,8.084105,-8.211408,11.52302,135.4476,71.23289,"Yes",-146.0118,-78.54062,78.54062,2.289315,"L",124.0649,52.47861,-45.20531,"Travel",52.47861,-45.20531,144.016345027867,281.462309461143
"1201",39103,201329.1,19.3353541418324,0.0719381201903417,113725,113725,159295,113850,113850,"201329","201329.1","BS22538","F",2013,2013-03-06 03:27:17,19.33519,8.084105,-8.211408,11.52302,135.4476,77.34076,"Yes",-150.1322,-74.42017,74.42017,3.094862,"L",108.1278,52.3516,-45.3381,"Travel",52.3516,-45.3381,126.610996155152,281.462309461143
"1202",39104,201329.1,18.9615131218865,0.0369897500760591,113726,113726,159430,113851,113851,"201329","201329.1","BS22538","F",2013,2013-03-06 03:42:17,18.96165,8.054547,-8.661684,11.82795,137.0801,75.84662,"Yes",-152.2532,-70.66671,70.66671,3.915794,"L",92.2442,52.22843,-45.4889,"Travel",52.22843,-45.4889,107.541126282589,281.462309461143
"1203",39105,201329.1,18.0512467304528,0.092189710710667,113727,113727,159431,113852,113852,"201329","201329.1","BS22538","F",2013,2013-03-06 03:57:17,18.05041,8.054547,-8.661684,11.82795,137.0801,72.20164,"Yes",-157.5335,-65.38638,65.38638,4.926306,"L",75.87287,52.1152,-45.63983,"Travel",52.1152,-45.63983,88.8105523300186,281.462309461143
"1204",39106,201329.1,18.049604769143,-0.00115908867211382,113728,113728,159432,113853,113853,"201329","201329.1","BS22538","F",2013,2013-03-06 04:12:17,18.05041,8.246672,-8.592587,11.90967,136.1768,72.20164,"Yes",-157.4696,-66.35355,66.35355,4.77687,"L",59.40415,52.02649,-45.78988,"Travel",52.02649,-45.78988,70.8208003569779,281.462309461143
"1205",39107,201329.1,12.701743381461,0.156899353579936,113729,113729,159433,113854,113854,"201329","201329.1","BS22538","F",2013,2013-03-06 04:27:17,12.70138,8.3349,-8.607942,11.98195,135.9233,50.80552,"Yes",-166.4588,-57.61792,57.61792,6.417087,"L",41.3822,51.9373,-45.93984,"Travel",51.9373,-45.93984,52.8889757031369,281.462309461143
"1206",39108,201329.1,11.8005772664829,0.0424226529245625,113730,113730,159566,113855,113855,"201329","201329.1","BS22538","F",2013,2013-03-06 04:42:17,11.80006,8.005001,-8.649114,11.78504,137.2149,47.20025,"Yes",-168.8868,-53.89836,53.89836,6.943976,"L",29.20347,51.89887,-46.05093,"Travel",51.89887,-46.05093,40.1716861128044,281.462309461143
"1207",39109,201329.1,10.1097230823766,-0.154395141306039,113731,113731,159567,113856,113856,"201329","201329.1","BS22538","F",2013,2013-03-06 04:57:17,10.10975,8.524124,-8.242931,11.85777,134.0392,40.439,"Yes",-160.0448,-65.91603,65.91603,4.838858,"L",18.25882,51.86943,-46.1551,"Travel",51.86943,-46.1551,28.3867997868049,281.462309461143
"1208",39110,201329.1,8.30872034779898,-0.316258774297525,113732,113732,159568,113857,113857,"201329","201329.1","BS22538","F",2013,2013-03-06 05:12:17,8.309267,8.524124,-8.242931,11.85777,134.0392,33.23707,"Yes",-141.9228,-84.03799,84.03799,1.231655,"L",8.357444,51.82469,-46.24058,"Travel",51.82469,-46.24058,18.2994576823673,281.462309461143
"1209",39111,201329.1,5.28879146528331,0.0806915472737633,113733,113733,159569,113858,113858,"201329","201329.1","BS22538","F",2013,2013-03-06 05:27:17,5.288206,8.524124,-8.242931,11.85777,134.0392,21.15282,"Yes",-146.5432,-79.41759,79.41759,2.177673,"L",1.931908,51.75818,-46.2994,"Travel",51.75818,-46.2994,11.2181225104833,281.462309461143
"1210",39112,201329.1,NA,NA,113734,113734,159702,113859,113859,"201329","201329.1","BS22538","F",2013,2013-03-06 05:42:17,0.6376852,8.211599,-8.678948,11.94799,136.5849,2.550741,"No",59.77444,76.81049,76.81049,2.726204,"L",0.8239771,51.72031,-46.33909,"Travel",51.72031,-46.33909,7.65861064850409,281.462309461143
"1211",44855,201332.2,10.3805465788789,NA,119477,119477,190383,119607,119607,"201332","201332.2","BS25577","M",2013,2013-03-24 11:28:46,10.38061,2.792188,1.079933,2.993755,68.85506,41.52242,"Yes",-111.9881,-179.1569,179.1569,-2.993431,"L",8.81489,51.59757,-46.38197,"Travel",51.59757,-46.38197,13.1376037120446,1041.68124446362
"1212",44856,201332.2,9.95961333914742,0.418157541886384,119478,119478,190400,119608,119608,"201332","201332.2","BS25577","M",2013,2013-03-24 11:43:46,9.960007,2.593709,0.4837206,2.638429,79.43583,39.84003,"Yes",-135.9516,-144.6125,144.6125,-2.150991,"L",4.907129,51.47237,-46.41687,"Travel",51.47237,-46.41687,22.6673989620451,1041.68124446362
"1213",44857,201332.2,11.0585974746899,0.617353337114423,119479,119479,190401,119609,119609,"201332","201332.2","BS25577","M",2013,2013-03-24 11:58:46,11.05824,2.886276,0.07200935,2.887174,88.57083,44.23298,"Yes",-171.3204,-100.1088,100.1088,-0.5067497,"L",4.22244,51.38219,-46.48123,"Travel",51.38219,-46.48123,30.8492976743403,1041.68124446362
